/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_01_589.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_01_589.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_01_589.jpg, 0, 0, 0, 7.809613E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_01_707.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_01_707.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_01_707.jpg, 0, 0, 0, 7.965009E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_01_807.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_01_807.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_01_807.jpg, 0, 0, 0, 7.958259E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_01_913.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_01_913.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_01_913.jpg, 0, 0, 0, 7.817611E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_02_023.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_02_023.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_02_023.jpg, 0, 0, 0, 7.853953E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_02_124.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_02_124.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_02_124.jpg, 0, 0, 0, 7.813159E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_02_224.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_02_224.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_02_224.jpg, 0, 0, 0, 7.807674E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_02_325.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_02_325.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_02_325.jpg, 0, 0, 0, 7.822847E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_02_438.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_02_438.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_02_438.jpg, 0, 0, 0, 7.824392E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_02_541.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_02_541.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_02_541.jpg, 0, 0, 0, 7.808232E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_02_660.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_02_660.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_02_660.jpg, 0, 0, 0, 8.005195E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_02_772.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_02_772.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_02_772.jpg, 0, 0, 0, 7.830957E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_02_873.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_02_873.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_02_873.jpg, 0, 0, 0, 8.174873E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_02_974.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_02_974.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_02_974.jpg, 0, 0, 0, 7.90152E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_03_086.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_03_086.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_03_086.jpg, 0, 0, 0, 7.8695E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_03_190.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_03_190.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_03_190.jpg, 0, 0, 0, 7.898115E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_03_305.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_03_305.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_03_305.jpg, 0, 0, 0, 7.828873E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_03_408.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_03_408.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_03_408.jpg, 0, 0, 0, 7.760083E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_03_525.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_03_525.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_03_525.jpg, 0, 0, 0, 7.97297E-05
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_03_639.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_03_639.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_03_639.jpg, 0, 0.163653, 0, 0.07680899
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_03_741.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_03_741.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_03_741.jpg, 0, 0.4677962, 0, 0.511099
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_03_855.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_03_855.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_03_855.jpg, 0, 0.812469, 0, 1.417609
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_03_958.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_03_958.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_03_958.jpg, 0, 1, 0, 2.508696
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_04_074.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_04_074.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_04_074.jpg, 0, 1, 0, 3.914298
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_04_190.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_04_190.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_04_190.jpg, 0, 1, 0, 5.081438
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_04_308.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_04_308.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_04_308.jpg, 0, 1, 0, 6.466412
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_04_408.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_04_408.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_04_408.jpg, -0.1697939, 1, 0, 7.601546
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_04_513.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_04_513.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_04_513.jpg, -0.2312311, 1, 0, 8.926475
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_04_626.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_04_626.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_04_626.jpg, 0, 1, 0, 10.03761
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_04_739.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_04_739.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_04_739.jpg, 0, 1, 0, 11.36333
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_04_840.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_04_840.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_04_840.jpg, -0.05342388, 1, 0, 12.49394
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_04_959.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_04_959.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_04_959.jpg, -0.409701, 1, 0, 13.75423
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_05_076.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_05_076.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_05_076.jpg, -0.3475735, 1, 0, 14.9139
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_05_190.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_05_190.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_05_190.jpg, -0.06134641, 1, 0, 15.90242
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_05_291.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_05_291.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_05_291.jpg, 0, 1, 0, 17.00213
/Users/apple/Desktop/Data/IMG/center_2020_08_04_20_52_05_392.jpg, /Users/apple/Desktop/Data/IMG/left_2020_08_04_20_52_05_392.jpg, /Users/apple/Desktop/Data/IMG/right_2020_08_04_20_52_05_392.jpg, -0.303144, 1, 0, 18.19389
